Datum;temp;weather_main
2022-11-18 18:00:00 +0000 UTC;1.45;Clear
2022-11-18 19:00:00 +0000 UTC;1.91;Clear
2022-11-18 20:00:00 +0000 UTC;0.5;Clear
2022-11-18 21:00:00 +0000 UTC;1.17;Clouds
2022-11-18 22:00:00 +0000 UTC;0.91;Clouds
2022-11-18 23:00:00 +0000 UTC;0.59;Clouds
2022-11-19 00:00:00 +0000 UTC;0.8;Clouds
2022-11-19 01:00:00 +0000 UTC;0.42;Clouds
2022-11-19 02:00:00 +0000 UTC;0.93;Clouds
2022-11-19 03:00:00 +0000 UTC;0.13;Clouds
2022-11-19 04:00:00 +0000 UTC;0.71;Clouds
2022-11-19 05:00:00 +0000 UTC;1.51;Clouds
2022-11-19 06:00:00 +0000 UTC;1.53;Clouds
2022-11-19 07:00:00 +0000 UTC;1.52;Clouds
2022-11-19 08:00:00 +0000 UTC;1.52;Clouds
2022-11-19 09:00:00 +0000 UTC;1.61;Clouds
2022-11-19 10:00:00 +0000 UTC;1.27;Clouds
2022-11-19 11:00:00 +0000 UTC;1.57;Clouds
2022-11-19 12:00:00 +0000 UTC;1.56;Clouds
2022-11-19 13:00:00 +0000 UTC;1.6;Clouds
2022-11-19 14:00:00 +0000 UTC;1.73;Clouds
2022-11-19 15:00:00 +0000 UTC;1.91;Clouds
2022-11-19 16:00:00 +0000 UTC;1.25;Clouds
2022-11-19 17:00:00 +0000 UTC;1.9;Clouds
2022-11-19 18:00:00 +0000 UTC;0.92;Clouds
2022-11-19 19:00:00 +0000 UTC;0.37;Clear
2022-11-19 20:00:00 +0000 UTC;0.87;Clear
2022-11-19 21:00:00 +0000 UTC;0.78;Clouds
2022-11-19 22:00:00 +0000 UTC;0.13;Clouds
2022-11-19 23:00:00 +0000 UTC;-0.44;Clear
2022-11-20 00:00:00 +0000 UTC;-0.23;Clear
2022-11-20 01:00:00 +0000 UTC;-0.89;Clouds
2022-11-20 02:00:00 +0000 UTC;-0.92;Clouds
2022-11-20 03:00:00 +0000 UTC;-0.74;Clouds
2022-11-20 04:00:00 +0000 UTC;-0.34;Clouds
2022-11-20 05:00:00 +0000 UTC;-0.68;Clouds
2022-11-20 06:00:00 +0000 UTC;-1.05;Clouds
2022-11-20 07:00:00 +0000 UTC;-0.73;Clouds
2022-11-20 08:00:00 +0000 UTC;-0.23;Clouds
2022-11-20 09:00:00 +0000 UTC;-0.35;Clouds
2022-11-20 10:00:00 +0000 UTC;0.14;Clouds
2022-11-20 11:00:00 +0000 UTC;0.53;Clouds
2022-11-20 12:00:00 +0000 UTC;0.78;Clouds
2022-11-20 13:00:00 +0000 UTC;0.49;Clouds
2022-11-20 14:00:00 +0000 UTC;0.44;Clouds
2022-11-20 15:00:00 +0000 UTC;0.16;Snow
2022-11-20 16:00:00 +0000 UTC;0.47;Snow
2022-11-20 17:00:00 +0000 UTC;0.41;Snow
2022-11-20 18:00:00 +0000 UTC;-0.14;Snow
2022-11-20 19:00:00 +0000 UTC;-0.9;Clouds
2022-11-20 20:00:00 +0000 UTC;-0.17;Snow
2022-11-20 21:00:00 +0000 UTC;-0.59;Snow
2022-11-20 22:00:00 +0000 UTC;-0.59;Snow
2022-11-20 23:00:00 +0000 UTC;-1.39;Snow
2022-11-21 00:00:00 +0000 UTC;-0.61;Snow
2022-11-21 01:00:00 +0000 UTC;-0.61;Snow
2022-11-21 02:00:00 +0000 UTC;-0.61;Snow
2022-11-21 03:00:00 +0000 UTC;-0.66;Snow
2022-11-21 04:00:00 +0000 UTC;-1.06;Snow
2022-11-21 05:00:00 +0000 UTC;-1.75;Snow
2022-11-21 06:00:00 +0000 UTC;-1.41;Snow
2022-11-21 07:00:00 +0000 UTC;-1.03;Snow
2022-11-21 08:00:00 +0000 UTC;-1.46;Snow
2022-11-21 09:00:00 +0000 UTC;-0.89;Snow
2022-11-21 10:00:00 +0000 UTC;-0.86;Snow
2022-11-21 11:00:00 +0000 UTC;-1.14;Snow
2022-11-21 12:00:00 +0000 UTC;-0.87;Clouds
2022-11-21 13:00:00 +0000 UTC;-1.31;Clouds
2022-11-21 14:00:00 +0000 UTC;-1.32;Clouds
2022-11-21 15:00:00 +0000 UTC;-0.66;Clouds
2022-11-21 16:00:00 +0000 UTC;-1.18;Clouds
2022-11-21 17:00:00 +0000 UTC;-1.16;Clouds
2022-11-21 18:00:00 +0000 UTC;-1.2;Clouds
2022-11-21 19:00:00 +0000 UTC;-1.2;Snow
2022-11-21 20:00:00 +0000 UTC;-0.98;Clouds
2022-11-21 21:00:00 +0000 UTC;-1.4;Clouds
2022-11-21 22:00:00 +0000 UTC;-2.61;Snow
2022-11-21 23:00:00 +0000 UTC;-2.49;Snow
2022-11-22 00:00:00 +0000 UTC;-1.82;Snow
2022-11-22 01:00:00 +0000 UTC;-2.48;Snow
2022-11-22 02:00:00 +0000 UTC;-1.71;Snow
2022-11-22 03:00:00 +0000 UTC;-2.11;Snow
2022-11-22 04:00:00 +0000 UTC;-1.16;Snow
2022-11-22 05:00:00 +0000 UTC;-1.52;Snow
2022-11-22 06:00:00 +0000 UTC;-0.67;Clouds
2022-11-22 07:00:00 +0000 UTC;-0.14;Clouds
2022-11-22 08:00:00 +0000 UTC;-0.03;Snow
2022-11-22 09:00:00 +0000 UTC;-0.05;Clouds
2022-11-22 10:00:00 +0000 UTC;1.11;Clouds
2022-11-22 11:00:00 +0000 UTC;1.34;Clouds
2022-11-22 12:00:00 +0000 UTC;1.07;Clouds
2022-11-22 13:00:00 +0000 UTC;1.07;Clouds
2022-11-22 14:00:00 +0000 UTC;1.08;Clouds
2022-11-22 15:00:00 +0000 UTC;1.27;Clouds
2022-11-22 16:00:00 +0000 UTC;2.13;Clouds
2022-11-22 17:00:00 +0000 UTC;1.64;Snow
2022-11-22 18:00:00 +0000 UTC;2.17;Rain
2022-11-22 19:00:00 +0000 UTC;2.13;Rain
2022-11-22 20:00:00 +0000 UTC;2.14;Rain
2022-11-22 21:00:00 +0000 UTC;2.16;Rain
2022-11-22 22:00:00 +0000 UTC;2.19;Rain
2022-11-22 23:00:00 +0000 UTC;2.75;Rain
2022-11-23 00:00:00 +0000 UTC;3.26;Rain
2022-11-23 01:00:00 +0000 UTC;3.27;Rain
2022-11-23 02:00:00 +0000 UTC;3.25;Clouds
2022-11-23 03:00:00 +0000 UTC;3.25;Clouds
2022-11-23 04:00:00 +0000 UTC;3.71;Clouds
2022-11-23 05:00:00 +0000 UTC;3.35;Clouds
2022-11-23 06:00:00 +0000 UTC;3.25;Clouds
2022-11-23 07:00:00 +0000 UTC;3.73;Rain
2022-11-23 08:00:00 +0000 UTC;2.95;Clouds
2022-11-23 09:00:00 +0000 UTC;3.25;Clouds
2022-11-23 10:00:00 +0000 UTC;3.72;Clouds
2022-11-23 11:00:00 +0000 UTC;3.73;Clouds
2022-11-23 12:00:00 +0000 UTC;3.73;Clouds
2022-11-23 13:00:00 +0000 UTC;4.35;Clouds
2022-11-23 14:00:00 +0000 UTC;3.96;Clouds
2022-11-23 15:00:00 +0000 UTC;3.96;Clouds
2022-11-23 16:00:00 +0000 UTC;4.36;Clouds
2022-11-23 17:00:00 +0000 UTC;3.76;Clouds
2022-11-23 18:00:00 +0000 UTC;3.95;Clouds
2022-11-23 19:00:00 +0000 UTC;3.86;Clouds
2022-11-23 20:00:00 +0000 UTC;4.33;Clouds
2022-11-23 21:00:00 +0000 UTC;3.77;Clouds
2022-11-23 22:00:00 +0000 UTC;3.74;Clouds
2022-11-23 23:00:00 +0000 UTC;3.73;Clouds
2022-11-24 00:00:00 +0000 UTC;3.73;Clouds
2022-11-24 01:00:00 +0000 UTC;3.76;Clouds
2022-11-24 02:00:00 +0000 UTC;3.76;Clouds
2022-11-24 03:00:00 +0000 UTC;3.76;Clouds
2022-11-24 04:00:00 +0000 UTC;4.32;Clouds
2022-11-24 05:00:00 +0000 UTC;4.31;Clouds
2022-11-24 06:00:00 +0000 UTC;4.31;Clouds
2022-11-24 07:00:00 +0000 UTC;4.04;Clouds
2022-11-24 08:00:00 +0000 UTC;4.05;Clouds
2022-11-24 09:00:00 +0000 UTC;4.37;Clouds
2022-11-24 10:00:00 +0000 UTC;4.82;Clouds
2022-11-24 11:00:00 +0000 UTC;4.97;Clouds
2022-11-24 12:00:00 +0000 UTC;4.98;Clouds
2022-11-24 13:00:00 +0000 UTC;5.16;Clouds
2022-11-24 14:00:00 +0000 UTC;5.44;Clouds
2022-11-24 15:00:00 +0000 UTC;5.16;Clouds
2022-11-24 16:00:00 +0000 UTC;5.16;Clouds
2022-11-24 17:00:00 +0000 UTC;5.45;Clouds
2022-11-24 18:00:00 +0000 UTC;5.43;Clouds
2022-11-24 19:00:00 +0000 UTC;5.43;Clouds
2022-11-24 20:00:00 +0000 UTC;4.94;Clouds
2022-11-24 21:00:00 +0000 UTC;5.43;Clouds
2022-11-24 22:00:00 +0000 UTC;5.43;Clouds
2022-11-24 23:00:00 +0000 UTC;4.61;Clouds
2022-11-25 00:00:00 +0000 UTC;5.43;Clouds
2022-11-25 01:00:00 +0000 UTC;4.93;Clouds
2022-11-25 02:00:00 +0000 UTC;4.93;Clouds
2022-11-25 03:00:00 +0000 UTC;4.84;Clouds
2022-11-25 04:00:00 +0000 UTC;4.84;Clouds
2022-11-25 05:00:00 +0000 UTC;4.83;Clouds
2022-11-25 06:00:00 +0000 UTC;4.82;Clouds
2022-11-25 07:00:00 +0000 UTC;4.53;Clouds
2022-11-25 08:00:00 +0000 UTC;4.32;Clouds
2022-11-25 09:00:00 +0000 UTC;4.82;Clouds
2022-11-25 10:00:00 +0000 UTC;4.83;Clouds
2022-11-25 11:00:00 +0000 UTC;4.84;Clouds
2022-11-25 12:00:00 +0000 UTC;4.85;Clouds
2022-11-25 13:00:00 +0000 UTC;4.57;Clouds
2022-11-25 14:00:00 +0000 UTC;4.38;Clouds
2022-11-25 15:00:00 +0000 UTC;4.36;Clouds
2022-11-25 16:00:00 +0000 UTC;4.76;Clouds
2022-11-25 17:00:00 +0000 UTC;3.97;Clouds
2022-11-25 18:00:00 +0000 UTC;4.75;Clouds
2022-11-25 19:00:00 +0000 UTC;4.75;Clouds
2022-11-25 20:00:00 +0000 UTC;4.34;Clouds
2022-11-25 21:00:00 +0000 UTC;3.98;Clouds
2022-11-25 22:00:00 +0000 UTC;4.76;Rain
2022-11-25 23:00:00 +0000 UTC;4.37;Rain
2022-11-26 00:00:00 +0000 UTC;3.44;Rain
2022-11-26 01:00:00 +0000 UTC;3.46;Rain
2022-11-26 02:00:00 +0000 UTC;3.46;Rain
2022-11-26 03:00:00 +0000 UTC;4.32;Rain
2022-11-26 04:00:00 +0000 UTC;4.37;Rain
2022-11-26 05:00:00 +0000 UTC;4.03;Rain
2022-11-26 06:00:00 +0000 UTC;4.04;Rain
2022-11-26 07:00:00 +0000 UTC;4.32;Rain
2022-11-26 08:00:00 +0000 UTC;4.32;Clouds
2022-11-26 09:00:00 +0000 UTC;4.83;Clouds
2022-11-26 10:00:00 +0000 UTC;4.84;Clouds
2022-11-26 11:00:00 +0000 UTC;5.25;Clouds
2022-11-26 12:00:00 +0000 UTC;5.44;Clouds
2022-11-26 13:00:00 +0000 UTC;5.45;Clouds
2022-11-26 14:00:00 +0000 UTC;6.06;Clouds
2022-11-26 15:00:00 +0000 UTC;6.12;Clouds
2022-11-26 16:00:00 +0000 UTC;6.08;Clouds
2022-11-26 17:00:00 +0000 UTC;5.83;Clouds
2022-11-26 18:00:00 +0000 UTC;6.05;Clouds
2022-11-26 19:00:00 +0000 UTC;6.05;Clouds
2022-11-26 20:00:00 +0000 UTC;5.94;Clouds
2022-11-26 21:00:00 +0000 UTC;5.94;Clouds
2022-11-26 22:00:00 +0000 UTC;6.03;Clouds
2022-11-26 23:00:00 +0000 UTC;6.03;Clouds
2022-11-27 00:00:00 +0000 UTC;6.04;Clouds
2022-11-27 01:00:00 +0000 UTC;5.94;Clouds
2022-11-27 02:00:00 +0000 UTC;6.03;Clouds
2022-11-27 03:00:00 +0000 UTC;5.66;Clouds
2022-11-27 04:00:00 +0000 UTC;5.74;Clouds
2022-11-27 05:00:00 +0000 UTC;5.73;Clouds
2022-11-27 06:00:00 +0000 UTC;5.91;Clouds
2022-11-27 07:00:00 +0000 UTC;5.43;Clouds
2022-11-27 08:00:00 +0000 UTC;5.43;Clouds
2022-11-27 09:00:00 +0000 UTC;6.11;Clouds
2022-11-27 10:00:00 +0000 UTC;6.03;Clouds
2022-11-27 11:00:00 +0000 UTC;6.04;Clouds
2022-11-27 12:00:00 +0000 UTC;6.32;Clouds
2022-11-27 13:00:00 +0000 UTC;6.35;Clouds
2022-11-27 14:00:00 +0000 UTC;6.34;Clouds
2022-11-27 15:00:00 +0000 UTC;6.15;Clouds
2022-11-27 16:00:00 +0000 UTC;6.54;Clouds
2022-11-27 17:00:00 +0000 UTC;6.91;Clouds
2022-11-27 18:00:00 +0000 UTC;6.55;Clouds
2022-11-27 19:00:00 +0000 UTC;6.53;Clouds
2022-11-27 20:00:00 +0000 UTC;6.54;Clouds
2022-11-27 21:00:00 +0000 UTC;6.54;Clouds
2022-11-27 22:00:00 +0000 UTC;7.2;Clouds
2022-11-27 23:00:00 +0000 UTC;6.53;Clouds
2022-11-28 00:00:00 +0000 UTC;6.26;Clouds
2022-11-28 01:00:00 +0000 UTC;6.07;Clouds
2022-11-28 02:00:00 +0000 UTC;6.04;Clouds
2022-11-28 03:00:00 +0000 UTC;6.56;Clouds
2022-11-28 04:00:00 +0000 UTC;6.04;Clouds
2022-11-28 05:00:00 +0000 UTC;6.03;Clouds
2022-11-28 06:00:00 +0000 UTC;6.04;Clouds
2022-11-28 07:00:00 +0000 UTC;5.75;Clouds
2022-11-28 08:00:00 +0000 UTC;6.07;Clouds
2022-11-28 09:00:00 +0000 UTC;6.26;Clouds
2022-11-28 10:00:00 +0000 UTC;6.54;Clouds
2022-11-28 11:00:00 +0000 UTC;6.57;Clouds
2022-11-28 12:00:00 +0000 UTC;6.57;Clouds
2022-11-28 13:00:00 +0000 UTC;6.57;Clouds
2022-11-28 14:00:00 +0000 UTC;6.25;Clouds
2022-11-28 15:00:00 +0000 UTC;6.56;Clouds
2022-11-28 16:00:00 +0000 UTC;6.49;Clouds
2022-11-28 17:00:00 +0000 UTC;5.2;Clouds
2022-11-28 18:00:00 +0000 UTC;5.86;Clouds
2022-11-28 19:00:00 +0000 UTC;5.13;Clouds
2022-11-28 20:00:00 +0000 UTC;5.43;Clouds
2022-11-28 21:00:00 +0000 UTC;4.53;Clouds
2022-11-28 22:00:00 +0000 UTC;4.05;Clouds
2022-11-28 23:00:00 +0000 UTC;3.46;Clouds
2022-11-29 00:00:00 +0000 UTC;3.7;Clouds
2022-11-29 01:00:00 +0000 UTC;2.94;Clouds
2022-11-29 02:00:00 +0000 UTC;2.89;Clouds
2022-11-29 03:00:00 +0000 UTC;3.48;Clouds
2022-11-29 04:00:00 +0000 UTC;3.82;Clouds
2022-11-29 05:00:00 +0000 UTC;3.82;Clouds
2022-11-29 06:00:00 +0000 UTC;3.83;Clouds
2022-11-29 07:00:00 +0000 UTC;4.03;Clouds
2022-11-29 08:00:00 +0000 UTC;4.33;Clouds
2022-11-29 09:00:00 +0000 UTC;4.45;Clouds
2022-11-29 10:00:00 +0000 UTC;4.8;Clouds
2022-11-29 11:00:00 +0000 UTC;4.94;Clouds
2022-11-29 12:00:00 +0000 UTC;4.94;Clouds
2022-11-29 13:00:00 +0000 UTC;4.95;Clouds
2022-11-29 14:00:00 +0000 UTC;4.56;Clouds
2022-11-29 15:00:00 +0000 UTC;4.74;Clouds
2022-11-29 16:00:00 +0000 UTC;4.31;Clouds
2022-11-29 17:00:00 +0000 UTC;3.52;Clouds
2022-11-29 18:00:00 +0000 UTC;3.92;Clouds
2022-11-29 19:00:00 +0000 UTC;3.92;Clouds
2022-11-29 20:00:00 +0000 UTC;3.51;Clouds
2022-11-29 21:00:00 +0000 UTC;4.29;Clouds
2022-11-29 22:00:00 +0000 UTC;3.92;Clouds
2022-11-29 23:00:00 +0000 UTC;3.19;Clouds
2022-11-30 00:00:00 +0000 UTC;1.31;Clouds
2022-11-30 01:00:00 +0000 UTC;1.86;Clouds
2022-11-30 02:00:00 +0000 UTC;1.94;Clouds
2022-11-30 03:00:00 +0000 UTC;1.85;Clouds
2022-11-30 04:00:00 +0000 UTC;2.64;Clouds
2022-11-30 05:00:00 +0000 UTC;1.55;Clouds
2022-11-30 06:00:00 +0000 UTC;1.24;Clouds
2022-11-30 07:00:00 +0000 UTC;1.98;Clouds
2022-11-30 08:00:00 +0000 UTC;2.1;Clouds
2022-11-30 09:00:00 +0000 UTC;2.42;Clouds
2022-11-30 10:00:00 +0000 UTC;3.29;Clouds
2022-11-30 11:00:00 +0000 UTC;4;Clouds
2022-11-30 12:00:00 +0000 UTC;4.57;Clouds
2022-11-30 13:00:00 +0000 UTC;3.86;Clouds
2022-11-30 14:00:00 +0000 UTC;2.29;Clouds
2022-11-30 15:00:00 +0000 UTC;2.22;Clouds
2022-11-30 16:00:00 +0000 UTC;1.23;Clouds
2022-11-30 17:00:00 +0000 UTC;2.62;Clouds
2022-11-30 18:00:00 +0000 UTC;2.62;Rain
2022-11-30 19:00:00 +0000 UTC;2.97;Rain
2022-11-30 20:00:00 +0000 UTC;2.43;Rain
2022-11-30 21:00:00 +0000 UTC;2.43;Rain
2022-11-30 22:00:00 +0000 UTC;2.4;Rain
2022-11-30 23:00:00 +0000 UTC;1.84;Snow
2022-12-01 00:00:00 +0000 UTC;2.53;Rain
2022-12-01 01:00:00 +0000 UTC;2.53;Clouds
2022-12-01 02:00:00 +0000 UTC;2.12;Clouds
2022-12-01 03:00:00 +0000 UTC;1.32;Clouds
2022-12-01 04:00:00 +0000 UTC;2.07;Clouds
2022-12-01 05:00:00 +0000 UTC;1.91;Clouds
2022-12-01 06:00:00 +0000 UTC;1.29;Clouds
2022-12-01 07:00:00 +0000 UTC;1.31;Clouds
2022-12-01 08:00:00 +0000 UTC;1.15;Clouds
2022-12-01 09:00:00 +0000 UTC;1.56;Clouds
2022-12-01 10:00:00 +0000 UTC;1.27;Clouds
2022-12-01 11:00:00 +0000 UTC;2.76;Clouds
2022-12-01 12:00:00 +0000 UTC;3.23;Clouds
2022-12-01 13:00:00 +0000 UTC;3.2;Clouds
2022-12-01 14:00:00 +0000 UTC;2.82;Clouds
2022-12-01 15:00:00 +0000 UTC;2.41;Clouds
2022-12-01 16:00:00 +0000 UTC;2.63;Clouds
2022-12-01 17:00:00 +0000 UTC;2.6;Clouds
2022-12-01 18:00:00 +0000 UTC;2.33;Clouds
2022-12-01 19:00:00 +0000 UTC;2.15;Clouds
2022-12-01 20:00:00 +0000 UTC;2.15;Clouds
2022-12-01 21:00:00 +0000 UTC;2.15;Clouds
2022-12-01 22:00:00 +0000 UTC;2.34;Clouds
2022-12-01 23:00:00 +0000 UTC;2.44;Clouds
2022-12-02 00:00:00 +0000 UTC;2.33;Clouds
2022-12-02 01:00:00 +0000 UTC;2.6;Clouds
2022-12-02 02:00:00 +0000 UTC;2.2;Clouds
2022-12-02 03:00:00 +0000 UTC;2.32;Clouds
2022-12-02 04:00:00 +0000 UTC;2.6;Clouds
2022-12-02 05:00:00 +0000 UTC;1.54;Clouds
2022-12-02 06:00:00 +0000 UTC;1.73;Clouds
2022-12-02 07:00:00 +0000 UTC;1.45;Clouds
2022-12-02 08:00:00 +0000 UTC;2.14;Clouds
2022-12-02 09:00:00 +0000 UTC;2.36;Clouds
2022-12-02 10:00:00 +0000 UTC;3.76;Clouds
2022-12-02 11:00:00 +0000 UTC;3.43;Clouds
2022-12-02 12:00:00 +0000 UTC;3.27;Clouds
2022-12-02 13:00:00 +0000 UTC;3.05;Clouds
2022-12-02 14:00:00 +0000 UTC;2.45;Clouds
2022-12-02 15:00:00 +0000 UTC;2.17;Clouds
2022-12-02 16:00:00 +0000 UTC;2.15;Clouds
2022-12-02 17:00:00 +0000 UTC;2.15;Clouds
2022-12-02 18:00:00 +0000 UTC;2.17;Clouds
2022-12-02 19:00:00 +0000 UTC;2.18;Clouds
2022-12-02 20:00:00 +0000 UTC;2.48;Clouds
2022-12-02 21:00:00 +0000 UTC;2.48;Clouds
2022-12-02 22:00:00 +0000 UTC;1.83;Clouds
2022-12-02 23:00:00 +0000 UTC;1.83;Clouds
2022-12-03 00:00:00 +0000 UTC;1.17;Clouds
2022-12-03 01:00:00 +0000 UTC;1.23;Clouds
2022-12-03 02:00:00 +0000 UTC;1.23;Clouds
2022-12-03 03:00:00 +0000 UTC;1.23;Snow
2022-12-03 04:00:00 +0000 UTC;1.22;Clouds
2022-12-03 05:00:00 +0000 UTC;1.03;Clouds
2022-12-03 06:00:00 +0000 UTC;1.01;Clouds
2022-12-03 07:00:00 +0000 UTC;-0.02;Clouds
2022-12-03 08:00:00 +0000 UTC;0.38;Clouds
2022-12-03 09:00:00 +0000 UTC;0.38;Clouds
2022-12-03 10:00:00 +0000 UTC;0.4;Clouds
2022-12-03 11:00:00 +0000 UTC;-0.38;Clouds
2022-12-03 12:00:00 +0000 UTC;0.16;Clouds
2022-12-03 13:00:00 +0000 UTC;0.07;Clouds
2022-12-03 14:00:00 +0000 UTC;-0.37;Clouds
2022-12-03 15:00:00 +0000 UTC;-0.05;Clouds
2022-12-03 16:00:00 +0000 UTC;-0.07;Clouds
2022-12-03 17:00:00 +0000 UTC;-0.34;Clouds
2022-12-03 18:00:00 +0000 UTC;-0.06;Clouds
2022-12-03 19:00:00 +0000 UTC;-0.06;Clouds
2022-12-03 20:00:00 +0000 UTC;-0.44;Clouds
2022-12-03 21:00:00 +0000 UTC;-0.08;Clouds
2022-12-03 22:00:00 +0000 UTC;-0.47;Clouds
2022-12-03 23:00:00 +0000 UTC;-0.47;Clouds
2022-12-04 00:00:00 +0000 UTC;-1.04;Clouds
2022-12-04 01:00:00 +0000 UTC;-1.05;Clouds
2022-12-04 02:00:00 +0000 UTC;-0.65;Clouds
2022-12-04 03:00:00 +0000 UTC;-0.94;Clouds
2022-12-04 04:00:00 +0000 UTC;-0.47;Clouds
2022-12-04 05:00:00 +0000 UTC;-0.35;Clouds
2022-12-04 06:00:00 +0000 UTC;0.12;Clouds
2022-12-04 07:00:00 +0000 UTC;0.13;Clouds
2022-12-04 08:00:00 +0000 UTC;0.14;Clouds
2022-12-04 09:00:00 +0000 UTC;0.44;Clouds
2022-12-04 10:00:00 +0000 UTC;0.46;Clouds
2022-12-04 11:00:00 +0000 UTC;0.66;Clouds
2022-12-04 12:00:00 +0000 UTC;0.65;Clouds
2022-12-04 13:00:00 +0000 UTC;0.47;Clouds
2022-12-04 14:00:00 +0000 UTC;0.47;Clouds
2022-12-04 15:00:00 +0000 UTC;0.47;Clouds
2022-12-04 16:00:00 +0000 UTC;0.47;Clouds
2022-12-04 17:00:00 +0000 UTC;0.48;Clouds
2022-12-04 18:00:00 +0000 UTC;0.93;Clouds
2022-12-04 19:00:00 +0000 UTC;0.93;Clouds
2022-12-04 20:00:00 +0000 UTC;0.93;Clouds
2022-12-04 21:00:00 +0000 UTC;0.93;Clouds
2022-12-04 22:00:00 +0000 UTC;1.03;Clouds
2022-12-04 23:00:00 +0000 UTC;0.93;Clouds
2022-12-05 00:00:00 +0000 UTC;0.65;Clouds
2022-12-05 01:00:00 +0000 UTC;0.46;Clouds
2022-12-05 02:00:00 +0000 UTC;0.42;Clouds
2022-12-05 03:00:00 +0000 UTC;0.61;Clouds
2022-12-05 04:00:00 +0000 UTC;0.6;Clouds
2022-12-05 05:00:00 +0000 UTC;0;Clouds
2022-12-05 06:00:00 +0000 UTC;0;Clouds
2022-12-05 07:00:00 +0000 UTC;0.6;Clouds
2022-12-05 08:00:00 +0000 UTC;0.61;Clouds
2022-12-05 09:00:00 +0000 UTC;0.9;Clouds
2022-12-05 10:00:00 +0000 UTC;1.22;Clouds
2022-12-05 11:00:00 +0000 UTC;1.51;Clouds
2022-12-05 12:00:00 +0000 UTC;1.54;Clouds
2022-12-05 13:00:00 +0000 UTC;1.54;Clouds
2022-12-05 14:00:00 +0000 UTC;1.27;Clouds
2022-12-05 15:00:00 +0000 UTC;0.96;Clouds
2022-12-05 16:00:00 +0000 UTC;0.96;Clouds
2022-12-05 17:00:00 +0000 UTC;0.93;Clouds
2022-12-05 18:00:00 +0000 UTC;0.48;Clouds
2022-12-05 19:00:00 +0000 UTC;0.47;Clouds
2022-12-05 20:00:00 +0000 UTC;0.46;Clouds
2022-12-05 21:00:00 +0000 UTC;0.46;Clouds
2022-12-05 22:00:00 +0000 UTC;0.45;Clouds
2022-12-05 23:00:00 +0000 UTC;-0.1;Clouds
2022-12-06 00:00:00 +0000 UTC;0.17;Clouds
2022-12-06 01:00:00 +0000 UTC;0.14;Clouds
2022-12-06 02:00:00 +0000 UTC;0.11;Clouds
2022-12-06 03:00:00 +0000 UTC;0.08;Clouds
2022-12-06 04:00:00 +0000 UTC;-0.34;Clouds
2022-12-06 05:00:00 +0000 UTC;-2.19;Clouds
2022-12-06 06:00:00 +0000 UTC;-1.97;Clouds
2022-12-06 07:00:00 +0000 UTC;-1.78;Clouds
2022-12-06 08:00:00 +0000 UTC;-2.29;Clouds
2022-12-06 09:00:00 +0000 UTC;-1.7;Clouds
2022-12-06 10:00:00 +0000 UTC;-2.24;Clouds
2022-12-06 11:00:00 +0000 UTC;-2.24;Clouds
2022-12-06 12:00:00 +0000 UTC;-2.23;Clouds
2022-12-06 13:00:00 +0000 UTC;-1.66;Clouds
2022-12-06 14:00:00 +0000 UTC;-1.7;Clouds
2022-12-06 15:00:00 +0000 UTC;-1.83;Clouds
2022-12-06 16:00:00 +0000 UTC;-2.24;Clouds
2022-12-06 17:00:00 +0000 UTC;-2.88;Clouds
2022-12-06 18:00:00 +0000 UTC;-3.55;Clouds
2022-12-06 19:00:00 +0000 UTC;-3.55;Clouds
2022-12-06 20:00:00 +0000 UTC;-3.04;Clouds
2022-12-06 21:00:00 +0000 UTC;−3;Clouds
2022-12-06 22:00:00 +0000 UTC;-2.74;Clouds
2022-12-06 23:00:00 +0000 UTC;-2.11;Clouds
2022-12-07 00:00:00 +0000 UTC;-2.29;Clouds
2022-12-07 01:00:00 +0000 UTC;-2.87;Clouds
2022-12-07 02:00:00 +0000 UTC;-2.57;Clouds
2022-12-07 03:00:00 +0000 UTC;-2.56;Clouds
2022-12-07 04:00:00 +0000 UTC;-2.1;Clouds
2022-12-07 05:00:00 +0000 UTC;-2.05;Clouds
2022-12-07 06:00:00 +0000 UTC;-1.65;Snow
2022-12-07 07:00:00 +0000 UTC;-1.46;Snow
2022-12-07 08:00:00 +0000 UTC;-1.3;Snow
2022-12-07 09:00:00 +0000 UTC;-1.21;Snow
2022-12-07 10:00:00 +0000 UTC;-0.91;Snow
2022-12-07 11:00:00 +0000 UTC;-1.2;Snow
2022-12-07 12:00:00 +0000 UTC;-1.17;Clouds
2022-12-07 13:00:00 +0000 UTC;-0.9;Clouds
2022-12-07 14:00:00 +0000 UTC;-1.66;Clouds
2022-12-07 15:00:00 +0000 UTC;-2.64;Clouds
2022-12-07 16:00:00 +0000 UTC;-4.29;Clouds
2022-12-07 17:00:00 +0000 UTC;-4.58;Clouds
2022-12-07 18:00:00 +0000 UTC;-6.03;Clear
2022-12-07 19:00:00 +0000 UTC;-7.02;Clear
2022-12-07 20:00:00 +0000 UTC;-7.03;Clear
2022-12-07 21:00:00 +0000 UTC;-7.04;Clear
2022-12-07 22:00:00 +0000 UTC;-8.03;Clear
2022-12-07 23:00:00 +0000 UTC;-9.02;Clouds
2022-12-08 00:00:00 +0000 UTC;-8.03;Clouds
2022-12-08 01:00:00 +0000 UTC;-10.02;Clouds
2022-12-08 02:00:00 +0000 UTC;-9.03;Clouds
